country_code,iata,airport,latitude,longitude
US,RSH,Russian Mission Airport,61.7789,-161.319
US,SCC,Deadhorse Airport,70.1947,-148.465
US,SCM,Scammon Bay Airport,61.8453,-165.571
US,SDP,Sand Point Airport,55.315,-160.523
US,SGW,Saginaw Seaplane Base,56.8863,-134.158
US,SGY,Skagway Airport,59.4601,-135.316
US,SHG,Shungnak Airport,66.8881,-157.162
US,SHH,Shishmaref Airport,66.2496,-166.089
US,SHX,Shageluk Airport,62.6923,-159.569
US,SIT,Sitka Rocky Gutierrez Airport,57.0471,-135.362
US,SKK,Shaktoolik Airport,64.3711,-161.224
US,SKW,Skwentna Airport,61.9653,-151.191
US,SLQ,Sleetmute Airport,61.7005,-157.166
US,SMK,St. Michael Airport,63.4901,-162.11
US,SMU,Sheep Mountain Airport,61.812,-147.507
US,SNP,St. Paul Island Airport,57.1673,-170.22
US,SOL,Solomon State Field Airport,64.5605,-164.446
US,SOV,Seldovia Airport,59.4424,-151.704
US,SRV,Stony River Airport,61.7897,-156.589
US,STG,St. George Airport,56.5783,-169.662
US,SVA,Savoonga Airport,63.6864,-170.493
US,SVS,Stevens Village Airport,66.0172,-149.055
US,SVW,Sparrevohn LRRS Airport,61.0974,-155.574
US,SWD,Seward Airport,60.1269,-149.419
US,SXP,Sheldon Point Airport,62.5206,-164.848
US,SXQ,Soldotna Airport,60.4757,-151.034
US,SYA,Eareckson Air Station,52.7123,174.114
US,SYB,Seal Bay Seaplane Base,58.3733,-152.202
US,TAL,Ralph M. Calhoun Memorial Airport,65.1744,-152.109
US,TCT,Takotna Airport,62.9932,-156.029
US,TEH,Tetlin Airport,63.1339,-142.519
US,TEK,Tatitlek Airport,60.8714,-146.69
US,TKA,Talkeetna Airport,62.3205,-150.094
US,TKE,Tenakee Seaplane Base,57.7797,-135.218
US,TKI,Tokeen Seaplane Base,55.9371,-133.327
US,TKJ,Tok Junction Airport,63.3295,-142.954
US,TKL,Taku Lodge Seaplane Base,58.4897,-133.943
US,TLA,Teller Airport,65.2404,-166.339
US,TLF,Telida Airport,63.3939,-153.269
US,TLJ,Tatalina LRRS Airport,62.8944,-155.977
US,TLT,Tuluksak Airport,61.0968,-160.969
US,TNC,Tin City LRRS Airport,65.5631,-167.922
US,TNK,Tununak Airport,60.5755,-165.272
US,TOG,Togiak Airport,59.0528,-160.397
US,TSG,Tanacross Airport,63.3744,-143.336
US,TWA,Twin Hills Airport,59.0756,-160.273
US,TWE,Taylor Airport,65.6793,-164.799
US,TYE,Tyonek Airport,61.0767,-151.138
US,UGB,Ugashik Bay Airport,57.4254,-157.74
US,UGI,San Juan (Uganik) Seaplane Base,57.7304,-153.321
US,UGS,Ugashik Airport,57.5279,-157.399
US,UMM,Summit Airport,63.3315,-149.127
US,UMT,Umiat Airport,69.3711,-152.136
US,UNK,Unalakleet Airport,63.8884,-160.799
US,UTO,Indian Mountain LRRS Airport,65.9928,-153.704
US,UUK,Ugnu-Kuparuk Airport,70.3308,-149.598
US,VAK,Chevak Airport,61.5409,-165.6
US,VDZ,Valdez Airport (Pioneer Field),61.1339,-146.248
US,VEE,Venetie Airport,67.0087,-146.366
US,WAA,Wales Airport,65.6226,-168.095
US,WBB,Stebbins Airport,63.516,-162.278
US,WBQ,Beaver Airport,66.3622,-147.407
US,WCR,Chandalar Lake Airport,67.5045,-148.483
US,WFB,Ketchikan Harbor Seaplane Base,55.3499,-131.677
US,WHD,Hyder Seaplane Base,55.9033,-130.01
US,WKK,Aleknagik Airport,59.2826,-158.618
US,WLK,Selawik Airport,66.6001,-159.986
US,WLR,Loring Seaplane Base,55.6013,-131.637
US,WMK,Meyers Chuck Seaplane Base,55.7396,-132.255
US,WMO,White Mountain Airport,64.6892,-163.413
US,WNA,Napakiak Airport,60.6903,-161.979
US,WOW,Willow Airport,61.7542,-150.052
US,WRG,Wrangell Airport,56.4843,-132.37
US,WSB,Steamboat Bay Seaplane Base,55.5296,-133.642
US,WSF,Cape Sarichef Airport,61.1821,-149.863
US,WSM,Wiseman Airport,67.4046,-150.123
US,WSN,South Naknek Airport,58.7034,-157.008
US,WTK,Noatak Airport,67.5661,-162.975
US,WTL,Tuntutuliak Airport,60.3353,-162.667
US,WWA,Wasilla Airport,61.5717,-149.54
US,WWP,North Whale Seaplane Base,56.1163,-133.122
US,WWT,Newtok Airport,60.9391,-164.641
US,WYB,Yes Bay Lodge Seaplane Base,55.9163,-131.801
US,YAK,Yakutat Airport,59.5033,-139.66
US,ZNC,Nyac Airport,60.9807,-159.994
US,AVW,Marana Regional Airport,32.4096,-111.218
US,AZA,Phoenix-Mesa Gateway Airport,33.3078,-111.655
US,BGT,Bagdad Airport,34.5959,-113.17
US,BSQ,Bisbee Municipal Airport,31.364,-109.883
US,BXK,Buckeye Municipal Airport,33.4204,-112.686
US,CFT,Greenlee County Airport,32.9528,-109.21
US,CGZ,Casa Grande Municipal Airport,32.9549,-111.767
US,CTW,Cottonwood Airport,34.73,-112.035
US,CWX,Cochise County Airport,32.2454,-109.895
US,DGL,Douglas Municipal Airport,31.3426,-109.506
US,DMA,Davis-Monthan Air Force Base,32.1665,-110.883
US,DUG,Bisbee Douglas International Airport,31.469,-109.604
US,DVT,Phoenix Deer Valley Airport,33.6883,-112.083
US,FHU,Sierra Vista Municipal Airport (Libby Army Airfield),31.5885,-110.344
US,FLG,Flagstaff Pulliam Airport,35.1385,-111.671
US,GCN,Grand Canyon National Park Airport,35.9524,-112.147
US,GCW,Grand Canyon West Airport,35.9904,-113.816
US,GLB,San Carlos Apache Airport,33.3531,-110.667
US,GYR,Phoenix Goodyear Airport,33.4225,-112.376
US,HBK,Holbrook Municipal Airport,34.9407,-110.138
US,HII,Lake Havasu City Airport,34.5711,-114.358
US,IFP,Laughlin/Bullhead International Airport,35.1574,-114.56
US,IGM,Kingman Airport,35.2595,-113.938
US,INW,Winslow-Lindbergh Regional Airport,35.0219,-110.723
US,LGF,Laguna Army Airfield,32.86,-114.397
US,LUF,Luke Air Force Base,33.535,-112.383
US,MSC,Falcon Field Airport,33.4608,-111.728
US,MVM,Kayenta Airport,36.7164,-110.228
US,MYH,Marble Canyon Airport,36.8116,-111.642
US,MZJ,Pinal Airpark,32.5106,-111.328
US,OLS,Nogales International Airport,31.4177,-110.848
US,PGA,Page Municipal Airport,36.9261,-111.448
US,PGS,Grand Canyon Caverns Airport,35.5713,-113.293
US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
US,PJB,Payson Airport,34.2568,-111.339
US,PRC,Ernest A. Love Field,34.6545,-112.42
US,PXL,Polacca Airport,35.7917,-110.423
US,SAD,Safford Regional Airport,32.8548,-109.635
US,SCF,Scottsdale Airport,33.6229,-111.911
US,SDX,Sedona Airport,34.8486,-111.788
US,SJN,St. Johns Industrial Air Park,34.5186,-109.379
US,SOW,Show Low Regional Airport,34.2655,-110.006
US,TBC,Tuba City Airport,36.0928,-111.383
US,TUS,Tucson International Airport,32.1161,-110.941
US,TYZ,Taylor Airport,34.4528,-110.115
US,VLE,Valle Airport,35.6506,-112.148
US,WTR,Whiteriver Airport,33.8125,-109.987
US,YUM,Yuma International Airport / MCAS Yuma,32.6566,-114.606
US,AGO,Magnolia Municipal Airport,33.228,-93.217
US,ARG,Walnut Ridge Regional Airport,36.1247,-90.9251
US,AWM,West Memphis Municipal Airport,35.1351,-90.2344
US,BVX,Batesville Regional Airport,35.7262,-91.6473
US,BYH,Arkansas International Airport,35.9643,-89.944
US,CDH,Harrell Field,33.6228,-92.7634
US,CKK,Sharp County Regional Airport,36.2649,-91.5626
US,CRT,Z. M. Jack Stell Field,33.1783,-91.8802
US,ELD,South Arkansas Regional Airport at Goodwin Field,33.221,-92.8133
US,FCY,Forrest City Municipal Airport,34.942,-90.775
US,FLP,Marion County Regional Airport,36.2909,-92.5903
US,FSM,Fort Smith Regional Airport,35.3366,-94.3674
US,FYV,Drake Field (Fayetteville Executive Airport),36.0051,-94.1701
US,HEE,Thompson-Robbins Airport,34.5766,-90.6762
US,HKA,Blytheville Municipal Airport,35.9404,-89.8308
US,HOT,Memorial Field Airport,34.478,-93.0962
US,HRO,Boone County Airport,36.2615,-93.1547
US,JBR,Jonesboro Municipal Airport,35.8317,-90.6464
US,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243
US,LRF,Little Rock Air Force Base,34.9169,-92.1497
US,MPJ,Petit Jean Park Airport,35.1389,-92.9092
US,MXA,Manila Municipal Airport,35.8944,-90.1546
US,PBF,Grider Field,34.1731,-91.9356
US,PGR,Kirk Field,36.0629,-90.5078
US,ROG,Rogers Municipal Airport (Carter Field),36.3723,-94.1069
US,SGT,Stuttgart Municipal Airport,34.5995,-91.575
US,SLG,Smith Field,36.1919,-94.49
US,SPZ,Springdale Municipal Airport,36.1764,-94.1193
US,SRC,Searcy Municipal Airport,35.2106,-91.7375
US,TXK,Texarkana Regional Airport (Webb Field),33.4537,-93.991
US,WMH,Ozark Regional Airport,36.3689,-92.4705
US,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068
US,ACV,Arcata-Eureka Airport,40.9781,-124.109
US,AHC,Amedee Army Airfield,40.2662,-120.153
US,APC,Napa County Airport,38.2132,-122.281
US,APV,Apple Valley Airport,34.5753,-117.186
US,AUN,Auburn Municipal Airport,38.9548,-121.082
US,AVX,Catalina Airport,33.4049,-118.416
US,BAB,Beale Air Force Base,39.1361,-121.437
US,BFL,Meadows Field Airport,35.4336,-119.057
US,BIH,Eastern Sierra Regional Airport,37.3731,-118.364
US,BLH,Blythe Airport,33.6192,-114.717
US,BLU,Blue Canyon-Nyack Airport,39.275,-120.71
US,BNG,Banning Municipal Airport,33.9231,-116.851
US,BUR,Bob Hope Airport,34.2007,-118.359
US,BWC,Brawley Municipal Airport,32.9929,-115.517
US,BXS,Borrego Valley Airport,33.259,-116.321
US,BYS,Bicycle Lake Army Airfield (Fort Irwin),35.2805,-116.63
US,BZF,Benton Field,40.5749,-122.408
US,CCB,Cable Airport,34.1116,-117.688
US,CCR,Buchanan Field Airport,37.9897,-122.057
US,CEC,Del Norte County Airport (Jack McNamara Field),41.7802,-124.237
US,CIC,Chico Municipal Airport,39.7954,-121.858
US,CKE,Lampson Field,38.9906,-122.901
US,CLD,McClellan-Palomar Airport,33.1283,-117.28
US,CLG,New Coalinga Municipal Airport,36.1631,-120.294
US,CLR,Cliff Hatfield Memorial Airport,33.1315,-115.521
US,CNO,Chino Airport,33.9747,-117.637
US,COA,Columbia Airport,38.0304,-120.415
US,CPM,Compton/Woodley Airport,33.89,-118.244
US,CRO,Corcoran Airport,36.1025,-119.595
US,CXL,Calexico International Airport,32.6695,-115.513
US,DAG,Barstow-Daggett Airport,34.8537,-116.787
US,DTH,Furnace Creek Airport,36.4638,-116.881
US,EDW,Edwards Air Force Base,34.9054,-117.884
US,EED,Needles Airport,34.7663,-114.623
US,EKA,Murray Field,40.8034,-124.113
US,EMT,San Gabriel Valley Airport,34.0861,-118.035
US,FAT,Fresno Yosemite International Airport,36.7762,-119.718
US,FCH,Fresno Chandler Executive Airport,36.7324,-119.82
US,FOB,Fort Bragg Airport,39.4743,-123.796
US,FUL,Fullerton Municipal Airport,33.872,-117.98
US,GNF,Gansner Field,39.9439,-120.945
US,HAF,Half Moon Bay Airport,37.5134,-122.501
US,HHR,Hawthorne Municipal Airport (Jack Northrop Field),33.9228,-118.335
US,HLI,Hollister Municipal Airport,36.8933,-121.41
US,HMT,Hemet-Ryan Airport,33.734,-117.023
US,HWD,Hayward Executive Airport,37.6592,-122.122
US,IPL,Imperial County Airport (Boley Field),32.8342,-115.579
US,IYK,Inyokern Airport,35.6588,-117.83
US,KIC,Mesa Del Rey Airport,36.228,-121.122
US,LAX,Los Angeles International Airport,33.9425,-118.408
US,LGB,Long Beach Airport,33.8177,-118.152
US,LPC,Lompoc Airport,34.6656,-120.468
US,LSN,Los Banos Municipal Airport,37.0629,-120.869
US,LVK,Livermore Municipal Airport,37.6934,-121.82
US,MAE,Madera Municipal Airport,36.9886,-120.112
US,MCC,McClellan Airfield,38.6676,-121.401
US,MCE,Merced Regional Airport (MacReady Field),37.2847,-120.514
US,MER,Castle Airport,37.3805,-120.568
US,MHR,Sacramento Mather Airport,38.5539,-121.298
US,MHS,Dunsmuir Municipal-Mott Airport,41.2632,-122.272
US,MHV,Mojave Air and Space Port,35.0594,-118.152
US,MIT,Shafter Airport (Minter Field),35.5074,-119.192
US,MMH,Mammoth Yosemite Airport,37.6241,-118.838
US,MOD,Modesto City-County Airport (Harry Sham Field),37.6258,-120.954
US,MRY,Monterey Regional Airport,36.587,-121.843
US,MYF,Montgomery Field Airport,32.8157,-117.14
US,MYV,Yuba County Airport,39.0978,-121.57
US,NJK,NAF El Centro,32.8292,-115.672
US,NKX,MCAS Miramar,32.8684,-117.143
US,NLC,NAS Lemoore (Reeves Field),36.333,-119.952
US,NLN,Kneeland Airport,40.7193,-123.928
US,NOT,Marin County Airport (Gnoss Field),38.1436,-122.556
US,NRC,NASA Crows Landing Airport,37.408,-121.109
US,NRS,NOLF Imperial Beach (Ream Field),32.5667,-117.117
US,NTD,NAS Point Mugu (Naval Base Ventura County),34.1203,-119.121
US,NUQ,Moffett Federal Airfield,37.4161,-122.049
US,NVN,Nervino Airport,39.8185,-120.353
US,NZY,NAS North Island (Halsey Field),32.6992,-117.215
US,OAK,Oakland International Airport,37.7213,-122.221
US,OAR,Marina Municipal Airport,36.6819,-121.762
US,OCN,Oceanside Municipal Airport,33.2173,-117.354
US,ODC,Oakdale Airport,37.7563,-120.8
US,ONT,Ontario International Airport,34.056,-117.601
US,OVE,Oroville Municipal Airport,39.4878,-121.622
US,OXR,Oxnard Airport,34.2008,-119.207
US,PAO,Palo Alto Airport (Santa Clara County Airport),37.4611,-122.115
US,PMD,Palmdale Regional Airport,34.6294,-118.085
US,POC,Brackett Field,34.0916,-117.782
US,PRB,Paso Robles Municipal Airport,35.6729,-120.627
US,PSP,Palm Springs International Airport,33.8297,-116.507
US,PTV,Porterville Municipal Airport,36.0296,-119.063
US,PVF,Placerville Airport,38.7242,-120.753
US,PYS,Paradise Skypark,39.7105,-121.6163
US,RAL,Riverside Municipal Airport,33.9519,-117.445
US,RBF,Big Bear City Airport,34.2638,-116.856
US,RBK,French Valley Airport,33.5742,-117.128
US,RBL,Red Bluff Municipal Airport,40.1507,-122.252
US,RDD,Redding Municipal Airport,40.509,-122.293
US,RHV,Reid-Hillview Airport of Santa Clara County,37.3329,-121.819
US,RIR,Flabob Airport,33.9897,-117.411
US,RIV,March Air Reserve Base,33.8807,-117.259
US,RMY,Mariposa-Yosemite Airport,37.5109,-120.04
US,ROF,Montague Airport (Yreka Rohrer Field),41.7304,-122.546
US,SAC,Sacramento Executive Airport,38.5125,-121.493
US,SAN,San Diego International Airport,32.7336,-117.19
US,SAS,Salton Sea Airport,33.2414,-115.952
US,SBA,Santa Barbara Municipal Airport,34.4262,-119.84
US,SBD,San Bernardino International Airport,34.0954,-117.235
US,SBP,San Luis Obispo County Regional Airport (McChesney Field),35.2368,-120.642
US,SCK,Stockton Metropolitan Airport,37.8942,-121.238
US,SDM,Brown Field Municipal Airport,32.5723,-116.98
US,SEE,Gillespie Field,32.8262,-116.972
US,SFO,San Francisco International Airport,37.619,-122.375
US,SIY,Siskiyou County Airport,41.7781,-122.473
US,SJC,San Jose International Airport,37.3626,-121.929
US,SMF,Sacramento International Airport,38.6954,-121.591
US,SMO,Santa Monica Municipal Airport,34.0158,-118.451
US,SMX,Santa Maria Public Airport (Capt. G. Allan Hancock Field),34.8989,-120.457
US,SNA,John Wayne Airport (Orange County Airport),33.6757,-117.868
US,SNS,Salinas Municipal Airport,36.6628,-121.606
US,SPA,Spartanburg Downtown Memorial Airport,34.9157,-81.9565
US,SQA,Santa Ynez Airport,34.6068,-120.076
US,SQL,San Carlos Airport,37.5119,-122.25
US,SRF,San Rafael Airport (Hamilton Field),38.06,-122.51
US,STS,Charles M. Schulz-Sonoma County A,38.509,-122.813
US,SUM,Sumter Airport,33.995,-80.3613
US,SUU,Travis Air Force Base,38.2627,-121.927
US,SVE,Susanville Municipal Airport,40.3757,-120.573
US,SZN,Santa Cruz Island Airport,34.0606,-119.915
US,SZP,Santa Paula Airport,34.3472,-119.061
US,TKF,Truckee Tahoe Airport,39.32,-120.14
US,TLR,Mefford Field Airport,36.1563,-119.326
US,TNP,Twentynine Palms Airport,34.1316,-115.946
US,TOA,Zamperini Field,33.8034,-118.34
US,TRH,Trona Airport,35.8125,-117.327
US,TRM,Jacqueline Cochran Regional Airport,33.6267,-116.16
US,TSP,Tehachapi Municipal Airport,35.135,-118.439
US,TVL,Lake Tahoe Airport,38.8939,-119.995
US,UDD,Bermuda Dunes Airport,33.7484,-116.275
US,UKI,Ukiah Municipal Airport,39.126,-123.201
US,VBG,Vandenberg Air Force Base,34.7373,-120.584
US,VCV,Southern California Logistics Airport,34.5975,-117.383
US,VIS,Visalia Municipal Airport,36.3187,-119.393
US,VNY,Van Nuys Airport,34.2098,-118.49
US,WHP,Whiteman Airport,34.2593,-118.413
US,WJF,General William J. Fox Airfield,34.7411,-118.219
US,WLW,Willows-Glenn County Airport,39.5164,-122.218
US,WVI,Watsonville Municipal Airport,36.9357,-121.79
US,AFF,United States Air Force Academy Airfield,38.9697,-104.813
US,AKO,Colorado Plains Regional Airport,40.1756,-103.222
US,ALS,San Luis Valley Regional Airport,37.4349,-105.867
US,AMK,Animas Air Park,37.2032,-107.869
US,APA,Centennial Airport,39.5701,-104.849
US,ASE,Aspen-Pitkin County Airport (Sardy Field),39.2232,-106.869
US,BFK,Buckley Air Force Base,39.7017,-104.752
US,BJC,Rocky Mountain Metropolitan Airport,39.9088,-105.117
US,CEZ,Cortez Municipal Airport,37.303,-108.628
US,CIG,Craig-Moffat Airport,40.4952,-107.522
US,CNE,Fremont County Airport,38.428,-105.106
US,COS,Colorado Springs Airport,38.8058,-104.701
US,CSE,Buckhorn Ranch Airport,38.8519,-106.928
US,DEN,Denver International Airport,39.8617,-104.673
US,DRO,Durango-La Plata County Airport,37.1515,-107.754
US,EGE,Eagle County Regional Airport,39.6426,-106.918
US,FCS,Butts Army Airfield (Fort Carson),38.6784,-104.757
US,FNL,Northern Colorado Regional Airport,40.4518,-105.011
US,GJT,Grand Junction Regional Airport (Walker Field),39.1224,-108.527
US,GUC,Gunnison-Crested Butte Regional Airport,38.5339,-106.933
US,GWS,Glenwood Springs Municipal Airport,39.5083,-107.311
US,GXY,Greeley-Weld County Airport,40.4374,-104.633
US,HDN,Yampa Valley Airport,40.4812,-107.218
US,LAA,Lamar Municipal Airport,38.0697,-102.688
US,LIC,Limon Municipal Airport,39.2748,-103.666
US,LXV,Lake County Airport,39.2203,-106.317
US,MTJ,Montrose Regional Airport,38.5098,-107.894
US,PGO,Stevens Field,37.2863,-107.056
US,PUB,Pueblo Memorial Airport,38.2891,-104.497
US,RIL,Garfield County Regional Airport,39.5263,-107.727
US,RNG,Rangely Airport,40.0932,-108.763
US,SBS,Steamboat Springs Airport (Bob Adams Field),40.5163,-106.866
US,SLT,Harriet Alexander Field,38.5383,-106.049
US,STK,Sterling Municipal Airport,40.6153,-103.265
US,TAD,Perry Stokes Airport,37.2594,-104.341
US,TEX,Telluride Regional Airport,37.9538,-107.908
US,WBU,Boulder Municipal Airport,40.0394,-105.226
US,WPO,North Fork Valley Airport,38.8317,-107.646
US,BDL,Bradley International Airport,41.9392,-72.6833
US,BDR,Igor I. Sikorsky Memorial Airport,41.1635,-73.1262
US,DXR,Danbury Municipal Airport,41.3715,-73.4822
US,GON,Groton-New London Airport,41.3301,-72.0451
US,HFD,Hartford-Brainard Airport,41.7367,-72.6494
US,HVN,Tweed New Haven Airport,41.2637,-72.8868
US,OXC,Waterbury-Oxford Airport,41.4786,-73.1352
US,DOV,Dover Air Force Base,39.1295,-75.466
US,GED,Delaware Coastal Airport,38.6892,-75.3589
US,ILG,Wilmington Airport (New Castle Airport),39.6787,-75.6065
US,AAF,Apalachicola Regional Airport,29.7275,-85.0275
US,APF,Naples Municipal Airport,26.1526,-81.7753
US,AVO,Avon Park Executive Airport,27.5912,-81.5278
US,BCT,Boca Raton Airport,26.3785,-80.1077
US,BOW,Bartow Municipal Airport,27.9434,-81.7834
US,CDK,George T. Lewis Airport,29.1342,-83.0505
US,CEW,Bob Sikes Airport,30.7788,-86.5221
US,CLW,Clearwater Air Park,27.9767,-82.7587
US,COF,Patrick Air Force Base,28.2349,-80.6101
US,COI,Merritt Island Airport,28.3416,-80.6855
US,CRG,Jacksonville Executive at Craig Airport,30.3363,-81.5144
US,CTY,Cross City Airport,29.6355,-83.1048
US,DAB,Daytona Beach International Airport,29.1799,-81.0581
US,DSI,Destin Executive Airport,30.4001,-86.4715
US,ECP,Northwest Florida Beaches International Airport,30.3571,-85.7954
US,EGI,Duke Field (Eglin Auxiliary Field 3),30.6504,-86.5229
US,EYW,Key West International Airport,24.5561,-81.7596
US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
US,FMY,Page Field,26.5866,-81.8633
US,FPR,St. Lucie County International Airport,27.4951,-80.3683
US,FPY,Perry-Foley Airport,30.0693,-83.5806
US,FXE,Fort Lauderdale Executive Airport,26.1973,-80.1707
US,GIF,Winter Haven's Gilbert Airport,28.0629,-81.7533
US,GNV,Gainesville Regional Airport,29.6901,-82.2718
US,HST,Homestead Air Reserve Base,25.4886,-80.3836
US,HWO,North Perry Airport,26.0012,-80.2407
US,IMM,Immokalee Regional Airport,26.4332,-81.401
US,ISM,Kissimmee Gateway Airport,28.2898,-81.4371
US,JAX,Jacksonville International Airport,30.4941,-81.6879
US,KYO,Tampa North Aero Park,28.2213,-82.3745
US,LAL,Lakeland Linder International Airport,27.9889,-82.0186
US,LCQ,Lake City Gateway Airport,30.182,-82.5769
US,LEE,Leesburg International Airport,28.8231,-81.8087
US,LNA,Palm Beach County Park Airport,26.593,-80.0851
US,MCF,MacDill Air Force Base,27.8493,-82.5212
US,MCO,Orlando International Airport,28.4294,-81.309
US,MIA,Miami International Airport,25.7932,-80.2906
US,MLB,Orlando Melbourne International Airport,28.1028,-80.6453
US,MPB,Miami Seaplane Base,25.7783,-80.1703
US,MRK,Marco Island Airport,25.995,-81.6725
US,MTH,Florida Keys Marathon Airport,24.7261,-81.0514
US,NEN,NOLF Whitehouse,30.3539,-81.8719
US,NIP,NAS Jacksonville (Towers Field),30.2358,-81.6806
US,NPA,NAS Pensacola (Forrest Sherman Field),30.3527,-87.3186
US,NQX,NAS Key West (Boca Chica Field),24.5758,-81.6889
US,NRB,NS Mayport (Admiral David L. McDonald Field),30.3911,-81.4247
US,NSE,NAS Whiting Field - North,30.7242,-87.0219
US,NUN,NOLF Saufley Field,30.4694,-87.3381
US,OBE,Okeechobee County Airport,27.2628,-80.8498
US,OCA,Ocean Reef Club Airport,25.3254,-80.2748
US,OCF,Ocala International Airport (Jim Taylor Field),29.1726,-82.2242
US,OPF,Miami-Opa Locka Executive Airport,25.907,-80.2784
US,ORL,Orlando Executive Airport,28.5455,-81.3329
US,PAM,Tyndall Air Force Base,30.0696,-85.5754
US,PBI,Palm Beach International Airport,26.6832,-80.0956
US,PGD,Punta Gorda Airport,26.9202,-81.9905
US,PHK,Palm Beach County Glades Airport,26.785,-80.6934
US,PIE,St. Pete-Clearwater International Airport,27.9102,-82.6874
US,PNS,Pensacola International Airport,30.4734,-87.1866
US,PPM,Pompano Beach Airpark,26.2471,-80.1111
US,RSW,Southwest Florida International Airport,26.5362,-81.7552
US,SEF,Sebring Regional Airport,27.4564,-81.3424
US,SFB,Orlando Sanford International Airport,28.7776,-81.2375
US,SPG,Albert Whitted Airport,27.7651,-82.627
US,SRQ,Sarasota-Bradenton International Airport,27.3954,-82.5544
US,SUA,Witham Field,27.1817,-80.2211
US,TIX,Space Coast Regional Airport,28.5148,-80.7992
US,TLH,Tallahassee International Airport,30.3965,-84.3503
US,TMB,Miami Executive Airport,25.6479,-80.4328
US,TNT,Dade-Collier Training and Transition Airport,25.8618,-80.897
US,TPA,Tampa International Airport,27.9755,-82.5332
US,TPF,Peter O. Knight Airport,27.9156,-82.4493
US,UST,Northeast Florida Regional Airport,29.9592,-81.3398
US,VNC,Venice Municipal Airport,27.0716,-82.4403
US,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254
US,VQQ,Cecil Airport,30.2187,-81.8767
US,VRB,Vero Beach Regional Airport,27.6556,-80.4179
US,ZPH,Zephyrhills Municipal Airport,28.2282,-82.1559
US,ABY,Southwest Georgia Regional Airport,31.5355,-84.1945
US,AGS,Augusta Regional Airport at Bush Field,33.3699,-81.9645
US,AHN,Athens Ben Epps Airport,33.9486,-83.3263
US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
US,AYS,Waycross-Ware County Airport,31.2491,-82.3955
US,BGE,Decatur County Industrial Air Park,30.9715,-84.6374
US,BQK,Brunswick Golden Isles Airport,31.2588,-81.4665
US,CSG,Columbus Airport,32.5163,-84.9389
US,DBN,W. H. 'Bud' Barron Airport,32.5644,-82.9853
US,DNL,Daniel Field,33.4665,-82.0394
US,DNN,Dalton Municipal Airport,34.7229,-84.8702
US,FTY,Fulton County Airport (Charlie Brown Field),33.7791,-84.5214
US,GVL,Lee Gilmer Memorial Airport,34.2726,-83.8302
US,LGC,LaGrange Callaway Airport,33.0089,-85.0726
US,LIY,MidCoast Regional Airport at Wright Army Airfield,31.8891,-81.5623
US,LSF,Lawson Army Airfield,32.3373,-84.9913
US,LZU,Gwinnett County Airport (Briscoe Field),33.9781,-83.9624
US,MAC,Macon Downtown Airport,32.8221,-83.562
US,MCN,Middle Georgia Regional Airport,32.6928,-83.6492
US,MGE,Dobbins Air Reserve Base,33.9154,-84.5163
US,MGR,Moultrie Municipal Airport,31.0849,-83.8033
US,MLJ,Baldwin County Airport,33.1542,-83.2407
US,MQW,Telfair-Wheeler Airport,32.0946,-82.8822
US,MUL,Spence Airport,31.1378,-83.7042
US,PDK,DeKalb-Peachtree Airport,33.8756,-84.302
US,PIM,Harris County Airport,32.8407,-84.8824
US,RMG,Richard B. Russell Airport,34.3506,-85.158
US,SAV,Savannah/Hilton Head International Airport,32.1276,-81.2021
US,SSI,Malcolm McKinnon Airport,31.1518,-81.3913
US,SVN,Hunter Army Airfield,32.01,-81.1457
US,SYV,Sylvester Airport,31.5585,-83.8957
US,TBR,Statesboro-Bulloch County Airport,32.4827,-81.7369
US,TMA,Henry Tift Myers Airport,31.429,-83.4885
US,TOC,Toccoa Airport (R.G. LeTourneau Field),34.5938,-83.2958
US,TVI,Thomasville Regional Airport,30.9016,-83.8813
US,VAD,Moody Air Force Base,30.9678,-83.193
US,VDI,Vidalia Regional Airport,32.1927,-82.3712
US,VLD,Valdosta Regional Airport,30.7825,-83.2767
US,WDR,Barrow County Airport,33.9829,-83.6674
US,WRB,Robins Air Force Base,32.6401,-83.5919
US,BKH,Barking Sands PMRF,22.0228,-159.785
US,BSF,Bradshaw Army Airfield,19.7601,-155.554
US,FTI,Fitiuta Airport,-14.2172,-169.425
US,HDH,Dillingham Airfield,21.5795,-158.197
US,HHI,Wheeler Army Airfield,21.4835,-158.04
US,HNL,Daniel K. Inouye International Airport,21.3206,-157.924
US,HNM,Hana Airport,20.7956,-156.014
US,HPV,Princeville Airport,22.2092,-159.446
US,ITO,Hilo International Airport,19.7214,-155.048
US,JHM,Kapalua Airport,20.9629,-156.673
US,JRF,Kalaeloa Airport (John Rodgers Field),21.3074,-158.07
US,KOA,Kona International Airport at Keahole,19.7388,-156.046
US,LIH,Lihue Airport,21.976,-159.339
US,LNY,Lanai Airport,20.7856,-156.951
US,LUP,Kalaupapa Airport,21.211,-156.974
